;PlayerReplayID;AC_FRAME;Race;NumberOfBuildings;NumberOfWorkers;NumberOfAttackUnits;NumberOfAttacks;RatioAttackToNon;exp_feature1;exp_feature2;exp_feature3;exp_feature4;exp_feature5;exp_feature6;exp_feature7;exp_feature8;exp_feature9;exp_feature10;exp_feature11;exp_feature12;exp_feature13;Results1;Results2;Results3;Results4;;Time
16512;196;57629;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:40:20
16513;196;57877;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:40:31
16514;196;58087;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:40:40
16515;196;58323;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:40:50
16516;196;58575;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:41:00
16517;196;58809;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;;0:41:10
16518;196;59061;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;;0:41:21
16519;196;59313;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;;0:41:31
16520;196;59555;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;;0:41:41
16521;196;59795;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:41:51
16522;196;60005;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:42:00
16523;196;60273;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:42:11
16524;196;60483;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:42:20
16525;196;60741;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:42:31
16526;196;60993;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:42:42
16527;196;61201;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:42:50
16528;196;61451;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:43:01
16529;196;61707;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:43:12
16530;196;61959;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:43:22
16531;196;62167;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;;0:43:31
16532;196;62419;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;;0:43:42
16533;196;62671;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;;0:43:52
16534;196;62897;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;;0:44:02
16535;196;63137;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:44:12
16536;196;63361;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:44:21
16537;196;63611;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:44:32
16538;196;63847;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:44:42
16539;196;64091;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:44:52
16540;196;64341;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:45:02
16541;196;64593;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:45:13
16542;196;64835;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:45:23
16543;196;65045;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:45:32
16544;196;65297;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:45:42
16545;196;65548;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;;0:45:53
16546;196;65800;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;;0:46:04
16547;196;66010;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;;0:46:12
16548;196;66241;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:46:22
16549;196;66481;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:46:32
16550;196;66731;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:46:43
16551;196;66997;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:46:54
16552;196;67212;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:47:03
16553;196;67441;2;17;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:47:12
16554;196;67709;2;18;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:47:24
16555;196;67921;2;18;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:47:33
16556;196;68161;2;18;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:47:43
16557;196;68431;2;18;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:47:54
16558;196;68641;2;18;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:48:03
16559;196;68890;2;18;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;;0:48:13
16560;196;69142;2;18;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;;0:48:24
16561;196;69394;2;18;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;;0:48:34
16562;196;69603;2;19;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:48:43
16563;196;69863;2;19;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:48:54
16564;196;70081;2;19;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:49:03
16565;196;70360;2;20;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:49:15
16566;196;70570;2;20;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:49:24
16567;196;70801;2;20;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:49:34
16568;196;71041;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:49:44
16569;196;71293;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:49:54
16570;196;71535;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:50:04
16571;196;71761;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:50:14
16572;196;72007;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:50:24
16573;196;72274;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;;0:50:35
16574;196;72484;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;;0:50:44
16575;196;72755;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;;0:50:56
16576;196;72995;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:51:06
16577;196;73205;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:51:15
16578;196;73451;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:51:25
16579;196;73703;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:51:35
16580;196;73959;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:51:46
16581;196;74163;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:51:55
16582;196;74415;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:52:05
16583;196;74667;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:52:16
16584;196;74894;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:52:25
16585;196;75135;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:52:36
16586;196;75364;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;;0:52:45
16587;196;75616;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;;0:52:56
16588;196;75868;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;;0:53:06
16589;196;76099;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;;0:53:16
16590;196;76339;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:53:26
16591;196;76591;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:53:37
16592;196;76806;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:53:46
16593;196;77069;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:53:57
16594;196;77302;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:54:07
16595;196;77554;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:54:17
16596;196;77793;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:54:27
16597;196;78003;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:54:36
16598;196;78267;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:54:47
16599;196;78483;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:54:56
16600;196;78748;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;;0:55:07
16601;196;79000;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;;0:55:18
16602;196;79210;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;;0:55:27
16603;196;79443;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;;0:55:37
16604;196;79703;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:55:47
16605;196;79925;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:55:57
16606;196;80177;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:56:07
16607;196;80433;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:56:18
16608;196;80643;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:56:27
16609;196;80910;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:56:38
16610;196;81121;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:56:47
16611;196;81371;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:56:58
16612;196;81625;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:57:08
16613;196;81877;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:57:19
16614;196;82094;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;;0:57:28
16615;196;82346;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;;0:57:38
16616;196;82598;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;;0:57:49
16617;196;82808;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;;0:57:58
16618;196;83053;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:58:08
16619;196;83313;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:58:19
16620;196;83523;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:58:28
16621;196;83797;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:58:39
16622;196;84007;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:58:48
16623;196;84248;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:58:58
16624;196;84488;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:59:08
16625;196;84745;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:59:19
16626;196;84997;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:59:30
16627;196;85207;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:59:39
16628;196;85463;2;21;5;4;17;0.01;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;;0:59:49
16629;197;3;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:00:00
16630;197;268;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;0:00:11
16631;197;487;2;1;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;0:00:20
16632;197;763;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;0:00:32
16633;197;988;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;0:00:41
16634;197;1213;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;0:00:51
16635;197;1441;2;2;5;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;0:01:01
16636;197;1683;2;2;5;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:01:11
16637;197;1953;2;2;5;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:01:22
16638;197;2178;2;3;5;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:01:31
16639;197;2403;2;3;5;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:01:41
16640;197;2668;2;3;5;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:01:52
16641;197;2888;2;3;5;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:02:01
16642;197;3127;2;3;5;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:02:11
16643;197;3393;2;3;5;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:02:23
16644;197;3613;2;3;5;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:02:32
16645;197;3861;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:02:42
16646;197;4086;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:02:52
16647;197;4333;2;3;5;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:03:02
16648;197;4563;2;3;5;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:03:12
16649;197;4803;2;4;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:03:22
16650;197;5043;2;5;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:03:32
16651;197;5283;2;5;5;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:03:42
16652;197;5521;2;5;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:03:52
16653;197;5766;2;5;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:04:02
16654;197;6006;2;5;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:04:12
16655;197;6248;2;5;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:04:22
16656;197;6519;2;5;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:04:34
16657;197;6721;2;5;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:04:42
16658;197;6973;2;5;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:04:53
16659;197;7201;2;5;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:05:02
16660;197;7441;2;5;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:05:13
16661;197;7681;2;6;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:05:23
16662;197;7924;2;6;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:05:33
16663;197;8161;2;6;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:05:43
16664;197;8401;2;6;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:05:53
16665;197;8643;2;6;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:06:03
16666;197;8884;2;6;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:06:13
16667;197;9138;2;6;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:06:24
16668;197;9373;2;6;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:06:34
16669;197;9606;2;6;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:06:43
16670;197;9862;2;6;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:06:54
16671;197;10086;2;6;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:07:04
16672;197;10321;2;6;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:07:13
16673;197;10566;2;6;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:07:24
16674;197;10805;2;6;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:07:34
16675;197;11051;2;7;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:07:44
16676;197;11281;2;7;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:07:54
16677;197;11531;2;7;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:08:04
16678;197;11768;2;7;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:08:14
16679;197;12675;2;7;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:08:52
16680;197;12983;2;7;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:09:05
16681;197;13292;2;7;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:09:18
16682;198;4;1;1;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16683;198;313;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16684;198;484;1;1;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16685;198;730;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16686;198;979;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16687;198;1217;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16688;198;1474;1;2;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;
16689;198;1694;1;2;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16690;198;1941;1;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16691;198;2205;1;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16692;198;2404;1;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16693;198;2649;1;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16694;198;2881;1;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16695;198;3122;1;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16696;198;3361;1;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16697;198;3601;1;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16698;198;3841;1;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16699;198;4081;1;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16700;198;4321;1;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16701;198;4561;1;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16702;198;4801;1;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16703;198;5041;1;4;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16704;198;5282;1;5;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16705;198;5521;1;5;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16706;198;5762;1;6;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16707;198;6004;1;6;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16708;198;6241;1;6;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16709;198;6482;1;7;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16710;198;6721;1;7;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16711;198;6961;1;7;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16712;198;7201;1;7;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16713;198;7442;1;7;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16714;198;7681;1;7;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16715;198;7921;1;7;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16716;198;8161;1;8;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16717;198;8401;1;8;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16718;198;8642;1;9;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16719;198;8881;1;9;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16720;198;9121;1;9;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16721;198;9361;1;10;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16722;198;9601;1;10;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16723;198;9841;1;10;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16724;198;10081;1;11;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16725;198;10321;1;11;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16726;198;10561;1;11;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16727;198;10801;1;12;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16728;198;11041;1;12;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16729;198;11281;1;12;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16730;198;11521;1;13;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16731;198;11761;1;15;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16732;198;12001;1;15;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16733;198;12241;1;15;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16734;198;12483;1;16;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16735;198;12721;1;17;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16736;198;12963;1;17;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16737;198;13201;1;18;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16738;198;13442;1;18;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
